,Index,Team,Season,GP,W,L,T,OT,P,ROW,P%,GF,GA,S/O Win,GF/GP,GA/GP,PP%,PK%,Shots/GP,SA/GP,FOW%
0,1,Toronto St. Patricks,1920-21,24,15,9,0,,30,0,.625,105,100,0,4.38,4.17,--,--,--,--,--
1,2,Ottawa Senators (1917),1920-21,24,14,10,0,,28,0,.583,97,75,0,4.04,3.13,--,--,--,--,--
2,3,Montréal Canadiens,1920-21,24,13,11,0,,26,0,.542,112,99,0,4.67,4.13,--,--,--,--,--
3,4,Hamilton Tigers,1920-21,24,6,18,0,,12,0,.250,92,132,0,3.83,5.50,--,--,--,--,--
