,Index,Team,Season,GP,W,L,T,OT,P,ROW,P%,GF,GA,S/O Win,GF/GP,GA/GP,PP%,PK%,Shots/GP,SA/GP,FOW%
0,1,Chicago Blackhawks,1966-67,70,41,17,12,,94,0,.671,264,170,0,3.77,2.43,--,--,31.5,31.3,--
1,2,Montréal Canadiens,1966-67,70,32,25,13,,77,0,.550,202,188,0,2.89,2.69,--,--,31.8,29.3,--
2,3,Toronto Maple Leafs,1966-67,70,32,27,11,,75,0,.536,204,211,0,2.91,3.01,--,--,31.2,34.4,--
3,4,New York Rangers,1966-67,70,30,28,12,,72,0,.514,188,189,0,2.69,2.70,--,--,31.4,31.3,--
4,5,Detroit Red Wings,1966-67,70,27,39,4,,58,0,.414,212,241,0,3.03,3.44,--,--,33.4,32.3,--
5,6,Boston Bruins,1966-67,70,17,43,10,,44,0,.314,182,253,0,2.60,3.61,--,--,31.3,32.1,--
