,Index,Team,Season,GP,W,L,T,OT,P,ROW,P%,GF,GA,S/O Win,GF/GP,GA/GP,PP%,PK%,Shots/GP,SA/GP,FOW%
0,1,Montréal Canadiens,1963-64,70,36,21,13,,85,0,.607,209,167,0,2.99,2.39,--,--,35.7,28.2,--
1,2,Chicago Blackhawks,1963-64,70,36,22,12,,84,0,.600,218,169,0,3.11,2.41,--,--,32.8,33.1,--
2,3,Toronto Maple Leafs,1963-64,70,33,25,12,,78,0,.557,192,172,0,2.74,2.46,--,--,32.1,30.8,--
3,4,Detroit Red Wings,1963-64,70,30,29,11,,71,0,.507,191,204,0,2.73,2.91,--,--,34.9,32.3,--
4,5,New York Rangers,1963-64,70,22,38,10,,54,0,.386,186,242,0,2.66,3.46,--,--,31.9,37.5,--
5,6,Boston Bruins,1963-64,70,18,40,12,,48,0,.343,170,212,0,2.43,3.03,--,--,29.5,35.1,--
