,Index,Team,Season,GP,W,L,T,OT,P,ROW,P%,GF,GA,S/O Win,GF/GP,GA/GP,PP%,PK%,Shots/GP,SA/GP,FOW%
0,1,Ottawa Senators (1917),1922-23,24,14,9,1,,29,0,.604,77,54,0,3.21,2.25,--,--,--,--,--
1,2,Montréal Canadiens,1922-23,24,13,9,2,,28,0,.583,73,61,0,3.04,2.54,--,--,--,--,--
2,3,Toronto St. Patricks,1922-23,24,13,10,1,,27,0,.563,82,88,0,3.42,3.67,--,--,--,--,--
3,4,Hamilton Tigers,1922-23,24,6,18,0,,12,0,.250,81,110,0,3.38,4.58,--,--,--,--,--
