,Index,Team,Season,GP,W,L,T,OT,P,ROW,P%,GF,GA,S/O Win,GF/GP,GA/GP,PP%,PK%,Shots/GP,SA/GP,FOW%
0,1,Ottawa Senators (1917),1925-26,36,24,8,4,,52,0,.722,77,42,0,2.14,1.17,--,--,--,--,--
1,2,Montreal Maroons,1925-26,36,20,11,5,,45,0,.625,91,73,0,2.53,2.03,--,--,--,--,--
2,3,Pittsburgh Pirates,1925-26,36,19,16,1,,39,0,.542,82,70,0,2.28,1.94,--,--,--,--,--
3,4,Boston Bruins,1925-26,36,17,15,4,,38,0,.528,92,85,0,2.56,2.36,--,--,--,--,--
4,5,New York Americans,1925-26,36,12,20,4,,28,0,.389,68,89,0,1.89,2.47,--,--,--,--,--
5,6,Toronto St. Patricks,1925-26,36,12,21,3,,27,0,.375,92,114,0,2.56,3.17,--,--,--,--,--
6,7,Montréal Canadiens,1925-26,36,11,24,1,,23,0,.319,79,108,0,2.19,3.00,--,--,--,--,--
