,Index,Team,Season,GP,W,L,T,OT,P,ROW,P%,GF,GA,S/O Win,GF/GP,GA/GP,PP%,PK%,Shots/GP,SA/GP,FOW%
0,1,Detroit Red Wings,1942-43,50,25,14,11,,61,0,.610,169,124,0,3.38,2.48,--,--,--,--,--
1,2,Boston Bruins,1942-43,50,24,17,9,,57,0,.570,195,176,0,3.90,3.52,--,--,--,--,--
2,3,Toronto Maple Leafs,1942-43,50,22,19,9,,53,0,.530,198,159,0,3.96,3.18,--,--,--,--,--
3,4,Montréal Canadiens,1942-43,50,19,19,12,,50,0,.500,181,191,0,3.62,3.82,--,--,--,--,--
4,5,Chicago Blackhawks,1942-43,50,17,18,15,,49,0,.490,179,180,0,3.58,3.60,--,--,--,--,--
5,6,New York Rangers,1942-43,50,11,31,8,,30,0,.300,161,253,0,3.22,5.06,--,--,--,--,--
