,Index,Team,Season,GP,W,L,T,OT,P,ROW,P%,GF,GA,S/O Win,GF/GP,GA/GP,PP%,PK%,Shots/GP,SA/GP,FOW%
0,1,Detroit Red Wings,1954-55,70,42,17,11,,95,0,.679,204,134,0,2.91,1.91,--,--,--,--,--
1,2,Montréal Canadiens,1954-55,70,41,18,11,,93,0,.664,228,157,0,3.26,2.24,--,--,--,--,--
2,3,Toronto Maple Leafs,1954-55,70,24,24,22,,70,0,.500,147,135,0,2.10,1.93,--,--,--,--,--
3,4,Boston Bruins,1954-55,70,23,26,21,,67,0,.479,169,188,0,2.41,2.69,--,--,--,--,--
4,5,New York Rangers,1954-55,70,17,35,18,,52,0,.371,150,210,0,2.14,3.00,--,--,--,--,--
5,6,Chicago Blackhawks,1954-55,70,13,40,17,,43,0,.307,161,235,0,2.30,3.36,--,--,--,--,--
