,Index,Team,Season,GP,W,L,T,OT,P,ROW,P%,GF,GA,S/O Win,GF/GP,GA/GP,PP%,PK%,Shots/GP,SA/GP,FOW%
0,1,Montréal Canadiens,1944-45,50,38,8,4,,80,0,.800,228,121,0,4.56,2.42,--,--,--,--,--
1,2,Detroit Red Wings,1944-45,50,31,14,5,,67,0,.670,218,161,0,4.36,3.22,--,--,--,--,--
2,3,Toronto Maple Leafs,1944-45,50,24,22,4,,52,0,.520,183,161,0,3.66,3.22,--,--,--,--,--
3,4,Boston Bruins,1944-45,50,16,30,4,,36,0,.360,179,219,0,3.58,4.38,--,--,--,--,--
4,5,Chicago Blackhawks,1944-45,50,13,30,7,,33,0,.330,141,194,0,2.82,3.88,--,--,--,--,--
5,6,New York Rangers,1944-45,50,11,29,10,,32,0,.320,154,247,0,3.08,4.94,--,--,--,--,--
