,Index,Team,Season,GP,W,L,T,OT,P,ROW,P%,GF,GA,S/O Win,GF/GP,GA/GP,PP%,PK%,Shots/GP,SA/GP,FOW%
0,1,Ottawa Senators (1917),1919-20,24,19,5,0,,38,0,.792,121,64,0,5.04,2.67,--,--,--,--,--
1,2,Montréal Canadiens,1919-20,24,13,11,0,,26,0,.542,129,113,0,5.38,4.71,--,--,--,--,--
2,3,Toronto St. Patricks,1919-20,24,12,12,0,,24,0,.500,119,106,0,4.96,4.42,--,--,--,--,--
3,4,Quebec Bulldogs,1919-20,24,4,20,0,,8,0,.167,91,177,0,3.79,7.38,--,--,--,--,--
