,Index,Team,Season,GP,W,L,T,OT,P,ROW,P%,GF,GA,S/O Win,GF/GP,GA/GP,PP%,PK%,Shots/GP,SA/GP,FOW%
0,1,Montréal Canadiens,1945-46,50,28,17,5,,61,0,.610,172,134,0,3.44,2.68,--,--,--,--,--
1,2,Boston Bruins,1945-46,50,24,18,8,,56,0,.560,167,156,0,3.34,3.12,--,--,--,--,--
2,3,Chicago Blackhawks,1945-46,50,23,20,7,,53,0,.530,200,178,0,4.00,3.56,--,--,--,--,--
3,4,Detroit Red Wings,1945-46,50,20,20,10,,50,0,.500,146,159,0,2.92,3.18,--,--,--,--,--
4,5,Toronto Maple Leafs,1945-46,50,19,24,7,,45,0,.450,174,185,0,3.48,3.70,--,--,--,--,--
5,6,New York Rangers,1945-46,50,13,28,9,,35,0,.350,144,191,0,2.88,3.82,--,--,--,--,--
